fid;DN;ID_Classe;segment_primitive_BI2_B_mean;segment_primitive_MSAVI2_M_mean;segment_primitive_NDWI2_N_mean;segment_primitive_Harilick_H_mean;ID
7971;7971;4;0.237407156012275;0.237407156012275;0.237407156012275;2.233939393774255;127
7973;7973;4;0.130592908619381;0.130592908619381;0.130592908619381;3.270081297168887;128
8367;8367;3;0.239955569932861;0.239955569932861;0.239955569932861;0.563386692128341;129
8452;8452;3;0.144156472152185;0.144156472152185;0.144156472152185;1.04419832971496;130
8681;8681;4;0.350544927945585;0.350544927945585;0.350544927945585;1.998794325065951;131
8689;8689;4;0.386214553251821;0.386214553251821;0.386214553251821;1.264586252885313;132
8698;8698;4;0.28369173146547;0.28369173146547;0.28369173146547;2.020764327732621;133
8705;8705;4;0.246246805464899;0.246246805464899;0.246246805464899;2.206108102282963;134
8716;8716;4;0.365014556868404;0.365014556868404;0.365014556868404;1.592745096075769;135
8731;8731;4;0.316474508302652;0.316474508302652;0.316474508302652;2.087990646885934;136
8734;8734;4;0.400962164284478;0.400962164284478;0.400962164284478;1.467668232783465;137
8750;8750;4;0.337509785710326;0.337509785710326;0.337509785710326;1.999824365983287;138
9140;9140;3;0.200334314867451;0.200334314867451;0.200334314867451;0.814322231750305;139
9216;9216;3;0.258300921083693;0.258300921083693;0.258300921083693;0.484122806040799;140
9392;9392;3;0.267116719454782;0.267116719454782;0.267116719454782;0.454132491745367;141
9429;9429;3;0.233194099114266;0.233194099114266;0.233194099114266;0.677026638332717;142
9728;9728;3;0.162561843915761;0.162561843915761;0.162561843915761;0.689076083676849;143
9855;9855;3;0.322105553403133;0.322105553403133;0.322105553403133;0.385055581355308;144
9980;9980;3;0.185272431259065;0.185272431259065;0.185272431259065;0.643469253688761;145
10531;10531;4;0.182551490473552;0.182551490473552;0.182551490473552;2.028412591668479;146
11228;11228;5;0.303162149125817;0.303162149125817;0.303162149125817;2.041908042732326;147
13618;13618;4;0.076433306545565;0.076433306545565;0.076433306545565;3.003468207311538;148
13629;13629;4;0.074098889271338;0.074098889271338;0.074098889271338;4.434645175933838;149
13653;13653;4;0.077127996324894;0.077127996324894;0.077127996324894;3.902544646390847;150
13654;13654;4;0.219577464416785;0.219577464416785;0.219577464416785;1.785217388330594;151
13669;13669;4;0.102224240554284;0.102224240554284;0.102224240554284;2.211237780240149;152
13704;13704;4;0.087465467819801;0.087465467819801;0.087465467819801;2.972653841972351;153
13711;13711;4;0.227285867518392;0.227285867518392;0.227285867518392;2.992965522305719;154
13796;13796;4;0.314565938435683;0.314565938435683;0.314565938435683;2.097628381739812;155
14815;14815;2;-0.008859928677565;-0.008859928677565;-0.008859928677565;2.87091503696504;156
15296;15296;2;-0.085032586162507;-0.085032586162507;-0.085032586162507;3.586147760128702;157
16929;16929;3;0.390098783368676;0.390098783368676;0.390098783368676;0.120270270253203;158
17276;17276;4;0.093998647655682;0.093998647655682;0.093998647655682;4.796049381479806;159
17636;17636;4;0.115744334105913;0.115744334105913;0.115744334105913;4.687917803248314;160
17876;17876;4;0.073603729894146;0.073603729894146;0.073603729894146;1.92994871934255;161
17884;17884;4;0.005099839040701;0.005099839040701;0.005099839040701;2.091480120406641;162
17894;17894;4;0.085789600379221;0.085789600379221;0.085789600379221;1.978426324110345;163
17906;17906;4;0.167726643406499;0.167726643406499;0.167726643406499;3.157037041805409;164
17922;17922;4;0.192418231903387;0.192418231903387;0.192418231903387;1.423487474463579;165
17925;17925;4;0.199602403853792;0.199602403853792;0.199602403853792;2.917510036483826;166
18076;18076;4;0.05301127631733;0.05301127631733;0.05301127631733;2.046279515745925;167
18517;18517;4;0.257533017952424;0.257533017952424;0.257533017952424;3.006062467011059;168
18518;18518;4;0.254700264288829;0.254700264288829;0.254700264288829;3.045907688140869;169
18535;18535;4;0.26856213978005;0.26856213978005;0.26856213978005;2.719969797890712;170
18555;18555;4;0.314761994730758;0.314761994730758;0.314761994730758;2.341238935436823;171
18562;18562;4;0.202083403455602;0.202083403455602;0.202083403455602;3.800597635054439;172
18569;18569;4;0.250786444990434;0.250786444990434;0.250786444990434;2.892971964194396;173
18570;18570;4;0.174959446950329;0.174959446950329;0.174959446950329;3.777273799501771;174
18579;18579;4;0.233397062169388;0.233397062169388;0.233397062169388;3.196354165673256;175
18591;18591;4;0.263874373554644;0.263874373554644;0.263874373554644;2.760180997093339;176
18620;18620;4;0.048781144152632;0.048781144152632;0.048781144152632;2.139961123605506;177
18683;18683;4;0.079989371202975;0.079989371202975;0.079989371202975;1.983517495527671;178
18754;18754;4;0.28469004785717;0.28469004785717;0.28469004785717;2.361803274840427;179
20599;20599;2;-0.128395291222219;-0.128395291222219;-0.128395291222219;3.850130994247037;180
20768;20768;2;-0.189908702811774;-0.189908702811774;-0.189908702811774;3.512658829969519;181
20771;20771;1;-0.193450663554466;-0.193450663554466;-0.193450663554466;3.687627109430604;182
20781;20781;1;-0.181478681053434;-0.181478681053434;-0.181478681053434;4.792571450642178;183
20795;20795;1;-0.221981412503454;-0.221981412503454;-0.221981412503454;4.611444449424744;184
20805;20805;1;-0.158047367462221;-0.158047367462221;-0.158047367462221;4.73117283170606;185
20814;20814;1;-0.182680168239299;-0.182680168239299;-0.182680168239299;4.510059896343482;186
20821;20821;1;-0.201123179205312;-0.201123179205312;-0.201123179205312;4.040268437574374;187
23907;23907;2;-0.103742546647258;-0.103742546647258;-0.103742546647258;3.548179633921399;188
23932;23932;2;-0.052210083172119;-0.052210083172119;-0.052210083172119;3.25568965167321;189
24006;24006;2;-0.073749673944092;-0.073749673944092;-0.073749673944092;3.117547802903655;190
26484;26484;2;-0.159586116029022;-0.159586116029022;-0.159586116029022;3.066201555636502;191
26511;26511;2;-0.097126621602764;-0.097126621602764;-0.097126621602764;3.158755758390998;192
26536;26536;2;-0.167582575711301;-0.167582575711301;-0.167582575711301;3.552620819288559;193
26584;26584;2;-0.075575621754101;-0.075575621754101;-0.075575621754101;2.667650725142624;194
27306;27306;1;-0.202832458496236;-0.202832458496236;-0.202832458496236;3.793492830541145;195
27365;27365;1;-0.107972697468295;-0.107972697468295;-0.107972697468295;2.585422394552025;196
27369;27369;1;-0.115767497972967;-0.115767497972967;-0.115767497972967;3.50109589988964;197
29094;29094;4;0.335575734928489;0.335575734928489;0.335575734928489;1.311509765627259;198
29106;29106;4;0.165782186113022;0.165782186113022;0.165782186113022;3.240000007770679;199
29211;29211;4;0.188612486216134;0.188612486216134;0.188612486216134;2.104798464880338;200
29251;29251;4;0.222307011794597;0.222307011794597;0.222307011794597;1.927375887483811;201
29609;29609;2;-0.223055162512616;-0.223055162512616;-0.223055162512616;3.89610248063662;202
32837;32837;3;0.337803694392177;0.337803694392177;0.337803694392177;0.193397724582792;203
35272;35272;3;0.416419954917106;0.416419954917106;0.416419954917106;0.130224105092807;204
36733;36733;2;0.258060925081372;0.258060925081372;0.258060925081372;3.1261666705211;205
36742;36742;2;0.615025974237002;0.615025974237002;0.615025974237002;1.251648351713851;206
36770;36770;2;0.592569632656299;0.592569632656299;0.592569632656299;0.680871796607971;207
37043;37043;3;0.435128072912855;0.435128072912855;0.435128072912855;0.096870716002619;208
37354;37354;3;0.436263635378377;0.436263635378377;0.436263635378377;0.140974025985375;209
38279;38279;2;-0.071925333856038;-0.071925333856038;-0.071925333856038;3.324635760673624;210
38290;38290;2;-0.093990964674064;-0.093990964674064;-0.093990964674064;3.468918919563293;211
38321;38321;2;-0.041800852705974;-0.041800852705974;-0.041800852705974;2.950853654524175;212
38372;38372;2;-0.079865354001821;-0.079865354001821;-0.079865354001821;3.194626658426992;213
38407;38407;2;-0.09238333558102;-0.09238333558102;-0.09238333558102;2.971190480012742;214
39886;39886;2;-0.141274456728371;-0.141274456728371;-0.141274456728371;3.757192988144724;215
40042;40042;2;-0.209062915124938;-0.209062915124938;-0.209062915124938;3.770220192798449;216
40092;40092;2;-0.103570940088606;-0.103570940088606;-0.103570940088606;3.004688424715066;217
41069;41069;3;0.264228866992272;0.264228866992272;0.264228866992272;0.592940392066321;218
41133;41133;3;0.339861809194366;0.339861809194366;0.339861809194366;0.375881395916642;219
41369;41369;3;0.026122668938193;0.026122668938193;0.026122668938193;1.328559074014082;220
41373;41373;3;0.419265570810567;0.419265570810567;0.419265570810567;0.270020814590534;221
41414;41414;3;0.05761821693563;0.05761821693563;0.05761821693563;1.123382819419448;222
41470;41470;3;0.18056776633916;0.18056776633916;0.18056776633916;1.052923074331912;223
41487;41487;3;0.172473271571548;0.172473271571548;0.172473271571548;0.899039143876505;224
41499;41499;3;0.420221310993657;0.420221310993657;0.420221310993657;0.200631247449201;225
41506;41506;3;0.23174063342281;0.23174063342281;0.23174063342281;0.796909870438608;226
41752;41752;3;0.152034467254439;0.152034467254439;0.152034467254439;0.968692362984292;227
41906;41906;3;0.246392519441021;0.246392519441021;0.246392519441021;0.471838813062866;228
41957;41957;3;0.319787269031852;0.319787269031852;0.319787269031852;0.243745907214083;229
42380;42380;3;0.280787996818202;0.280787996818202;0.280787996818202;0.408546229061879;230
43333;43333;3;0.343062182263655;0.343062182263655;0.343062182263655;0.262317041785117;231
43372;43372;3;0.235928120252542;0.235928120252542;0.235928120252542;0.490089627714987;232
43408;43408;3;0.283944357607713;0.283944357607713;0.283944357607713;0.425729493097015;233
43470;43470;3;0.156104703149173;0.156104703149173;0.156104703149173;0.955785338147616;234
43494;43494;3;0.340260523041158;0.340260523041158;0.340260523041158;0.283307903054914;235
43565;43565;3;0.348939468802399;0.348939468802399;0.348939468802399;0.25342436927222;236
43750;43750;3;0.211727217788108;0.211727217788108;0.211727217788108;0.621207696280004;237
43769;43769;3;0.358524054052136;0.358524054052136;0.358524054052136;0.189356827773646;238
43777;43777;3;0.329190915541305;0.329190915541305;0.329190915541305;0.334899817186826;239
43779;43779;3;0.298454917161007;0.298454917161007;0.298454917161007;0.353288589176666;240
43784;43784;3;0.265879762585013;0.265879762585013;0.265879762585013;0.797362456881836;241
43819;43819;3;0.29979663508861;0.29979663508861;0.29979663508861;0.523004645640372;242
43846;43846;3;0.340205026255485;0.340205026255485;0.340205026255485;0.313829786322535;243
43947;43947;3;0.233486458245993;0.233486458245993;0.233486458245993;0.607312875455563;244
44008;44008;3;0.272612508930503;0.272612508930503;0.272612508930503;0.530628452086512;245
44490;44490;3;0.133839046868293;0.133839046868293;0.133839046868293;1.024432174931941;246
44617;44617;3;0.129364408074958;0.129364408074958;0.129364408074958;0.981062202824489;247
44965;44965;3;0.424006119942546;0.424006119942546;0.424006119942546;0.124422613003682;248
45197;45197;3;0.042057724835144;0.042057724835144;0.042057724835144;1.137284719447295;249
45287;45287;3;0.140933588068842;0.140933588068842;0.140933588068842;1.022133506146986;250
45381;45381;3;0.279826346998177;0.279826346998177;0.279826346998177;0.288869122550078;251
45625;45625;3;0.344167835108699;0.344167835108699;0.344167835108699;0.227140487445965;252
46252;46252;5;0.481882890371176;0.481882890371176;0.481882890371176;1.419692304730415;253
46279;46279;5;0.467041130193462;0.467041130193462;0.467041130193462;1.013220334772841;254
46287;46287;5;0.439844904467463;0.439844904467463;0.439844904467463;0.868124998523854;255
46423;46423;3;0.325225810266166;0.325225810266166;0.325225810266166;0.297988534843381;256
46969;46969;2;-0.120402538713496;-0.120402538713496;-0.120402538713496;3.440306454223971;257
46981;46981;3;0.336608232879516;0.336608232879516;0.336608232879516;0.455946941513434;258
47100;47100;2;-0.106042455161819;-0.106042455161819;-0.106042455161819;3.577295084414369;259
47196;47196;2;-0.040967008968822;-0.040967008968822;-0.040967008968822;2.823186684165075;260
47402;47402;3;0.147308984325593;0.147308984325593;0.147308984325593;0.897058512155373;261
47438;47438;3;0.372999752489642;0.372999752489642;0.372999752489642;0.106002621010903;262
47625;47625;3;0.152199235807083;0.152199235807083;0.152199235807083;0.970420167314848;263
47705;47705;3;0.31507158007272;0.31507158007272;0.31507158007272;0.204031935585533;264
47731;47731;3;0.198465218336708;0.198465218336708;0.198465218336708;0.774795918788786;265
47807;47807;2;-0.06146602782402;-0.06146602782402;-0.06146602782402;3.046954101332371;266
47819;47819;3;0.389076351952378;0.389076351952378;0.389076351952378;0.170047433907909;267
47993;47993;3;0.271918352625072;0.271918352625072;0.271918352625072;0.365441526711249;268
50190;50190;3;0.430948883608665;0.430948883608665;0.430948883608665;0.142439420671719;269
50550;50550;3;0.461466577230901;0.461466577230901;0.461466577230901;0.074748638937124;270
50635;50635;3;0.340651061378381;0.340651061378381;0.340651061378381;0.159501000916887;271
50764;50764;2;-0.081871452271642;-0.081871452271642;-0.081871452271642;3.761105360762443;272
53494;53494;1;-0.261803002413129;-0.261803002413129;-0.261803002413129;3.464369587306224;273
53516;53516;1;-0.22320111232346;-0.22320111232346;-0.22320111232346;3.431522634294298;274
53558;53558;1;-0.254976458956822;-0.254976458956822;-0.254976458956822;4.181075779907861;275
53576;53576;1;-0.258455967156823;-0.258455967156823;-0.258455967156823;3.745632376678878;276
53631;53631;1;-0.26379235992756;-0.26379235992756;-0.26379235992756;4.164264697362395;277
53673;53673;1;-0.233319095076238;-0.233319095076238;-0.233319095076238;3.127806686557359;278
53683;53683;1;-0.23343163628482;-0.23343163628482;-0.23343163628482;3.798295955486896;279
55574;55574;1;-0.201290176803125;-0.201290176803125;-0.201290176803125;2.884827598301387;280
55581;55581;1;-0.199192648675914;-0.199192648675914;-0.199192648675914;3.350677083556851;281
55631;55631;1;-0.148007303984328;-0.148007303984328;-0.148007303984328;2.907878781809951;282
55633;55633;1;-0.126327527953046;-0.126327527953046;-0.126327527953046;2.653056486302436;283
55728;55728;1;-0.223757765332566;-0.223757765332566;-0.223757765332566;3.438176474851721;284
55784;55784;1;-0.232663752615526;-0.232663752615526;-0.232663752615526;3.063636361290776;285
55789;55789;1;-0.26700816909363;-0.26700816909363;-0.26700816909363;3.613736273168207;286
55834;55834;3;0.097691931691155;0.097691931691155;0.097691931691155;1.121326395867963;287
55867;55867;1;-0.172568648225731;-0.172568648225731;-0.172568648225731;3.604111120435927;288
55879;55879;1;-0.171477357838668;-0.171477357838668;-0.171477357838668;3.84143790388419;289
55911;55911;1;-0.199595666905015;-0.199595666905015;-0.199595666905015;4.12398842855685;290
55916;55916;1;-0.298235197231841;-0.298235197231841;-0.298235197231841;3.993582072542674;291
55933;55933;1;-0.288599530362194;-0.288599530362194;-0.288599530362194;3.892608702552985;292
55942;55942;1;-0.238083362909261;-0.238083362909261;-0.238083362909261;3.274366537436642;293
55986;55986;3;0.369452605543247;0.369452605543247;0.369452605543247;0.224077669723313;294
56019;56019;3;0.096143939696982;0.096143939696982;0.096143939696982;1.072937165669645;295
56051;56051;1;-0.274761082407306;-0.274761082407306;-0.274761082407306;4.006420156334628;296
56055;56055;5;0.615205559653309;0.615205559653309;0.615205559653309;1.047449391561481;297
56063;56063;5;0.547642974098723;0.547642974098723;0.547642974098723;0.818592964329911;298
56099;56099;3;0.208880131745506;0.208880131745506;0.208880131745506;0.649934710542569;299
56117;56117;1;-0.195141185882191;-0.195141185882191;-0.195141185882191;2.788666673501333;300
56119;56119;1;-0.166658747602593;-0.166658747602593;-0.166658747602593;3.534285717196279;301
56133;56133;1;-0.190310184374328;-0.190310184374328;-0.190310184374328;3.159338832886751;302
56196;56196;1;-0.153342073004354;-0.153342073004354;-0.153342073004354;3.50136363289573;303
56208;56208;1;-0.276497491791442;-0.276497491791442;-0.276497491791442;3.167783769401344;304
56229;56229;1;-0.243383868901741;-0.243383868901741;-0.243383868901741;3.767920795053539;305
56231;56231;1;-0.240417346256237;-0.240417346256237;-0.240417346256237;4.121917782581016;306
56251;56251;1;-0.250545865561797;-0.250545865561797;-0.250545865561797;3.034632031535689;307
56380;56380;3;0.380297549060018;0.380297549060018;0.380297549060018;0.150976395690588;308
56504;56504;3;0.297022106307504;0.297022106307504;0.297022106307504;0.315210791782776;309
56601;56601;3;0.263143209142905;0.263143209142905;0.263143209142905;0.561531544831779;310
56609;56609;3;0.237257593666616;0.237257593666616;0.237257593666616;0.464226802326696;311
56851;56851;4;0.055099463216061;0.055099463216061;0.055099463216061;3.947430416118142;312
57060;57060;4;0.052961689035852;0.052961689035852;0.052961689035852;3.979369737570197;313
57335;57335;1;-0.268951206751492;-0.268951206751492;-0.268951206751492;3.088115946106289;314
57370;57370;1;-0.257559904565362;-0.257559904565362;-0.257559904565362;3.23884816444357;315
57386;57386;1;-0.293589954427513;-0.293589954427513;-0.293589954427513;3.92682490079976;316
57391;57391;1;-0.236259095497051;-0.236259095497051;-0.236259095497051;3.109322022583525;317
57393;57393;1;-0.282650659999293;-0.282650659999293;-0.282650659999293;3.707655309436316;318
57414;57414;1;-0.305009050103885;-0.305009050103885;-0.305009050103885;3.18243815452387;319
57438;57438;1;-0.298003106624231;-0.298003106624231;-0.298003106624231;4.094137908398421;320
57441;57441;1;-0.265537689202023;-0.265537689202023;-0.265537689202023;4.268467120010487;321
57447;57447;1;-0.249609753352786;-0.249609753352786;-0.249609753352786;3.52758410290476;322
